baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Kirrel3	453.413641822424	-0.247437074050947	0.164545296564048	-1.50376266728861	0.132642486919608	0.314739659367343
Kiss1r	58.5512500087856	-0.0817006912613044	0.220979020700944	-0.369721483071788	0.711590023116325	0.859076671488576
Kit	1980.81019460195	0.399418480799684	0.167397192938421	2.38605244083522	0.0170303224158632	0.0708885930729029
Kitl	1144.38005269262	0.00767652562044158	0.088426262894648	0.0868127337868782	0.930820365741183	0.968844848751509
Kiz	1063.1794937003	-0.036786381421769	0.0760767096972787	-0.483543275834981	0.62871003999765	0.806785286985045
Kl	42.0708878075726	0.307017652812092	0.213250937683416	1.43970130282793	0.149951924627475	0.341470895431754
Klb	9.60478290806473	-0.581003377319795	0.425886815634185	-1.36422015425537	0.172498286868465	0.373872708490953
Klc1	5976.86075419736	0.138606965171366	0.0502047315387638	2.76083470468009	0.00576538479888661	0.0303537422892395
Klc2	1979.59708998703	0.0354794977479165	0.0629412665195854	0.563692148407537	0.572963661795337	0.765200652312674
Klc3	625.509828019264	-0.379363489111796	0.122842016175028	-3.08822258803755	0.00201357590774782	0.0129067506840123
Klc4	1072.29028807783	-0.177347032462069	0.101797600962078	-1.74215335907705	0.0814816127992026	0.22593563013614
Klf1	19.1111554908582	-0.395786506355476	0.272942279116783	-1.45007401431616	0.147037880610756	0.336982437942945
Klf10	2011.32882806466	0.487393396035271	0.148529104006704	3.28146728747029	0.00103268502462486	0.007466464209402
Klf12	264.248427354914	-0.0285516476338927	0.307903739667051	-0.092729135621304	0.926118749850616	0.966343631678568
Klf13	3941.26102275626	-0.111572314563715	0.0591159923197432	-1.88734571112753	0.0591138419602383	0.179091487388107
Klf14	202.151935147585	0.677279815038831	0.130271621156951	5.1989820117679	2.00382914365666e-07	4.22459200286553e-06
Klf15	216.255051433335	0.0525931636080034	0.128774068052781	0.40841424366936	0.682969577975434	0.840904705278606
Klf16	1495.93459839668	-0.0530747166547933	0.0702652861781361	-0.75534761959467	0.450040433294683	0.67086014740997
Klf17	0.392943088860535	1.43444960626342	2.24995886739909	0.637544813395465	0.523770029522148	NA
Klf2	285.8521467333	0.0127598953970041	0.174581059765434	0.0730886581519681	0.941735567003034	0.973719605674415
Klf3	2399.39328608283	0.117277445701363	0.0563902457055463	2.07974702422388	0.0375487424581417	0.128184568950131
Klf4	2102.30307835995	0.129077144818894	0.143379767612758	0.900246575705905	0.367989044937206	0.598411309252835
Klf5	465.03118168481	-0.101861723584834	0.122846875498338	-0.82917634796672	0.407004626587593	0.634084374108234
Klf6	2450.42374367779	-0.164502491782585	0.0568832797944683	-2.89193050008663	0.00382882634835181	0.0218377173751047
Klf8	463.609415701232	0.278491386584823	0.0883194640893588	3.15322776758535	0.0016147576158587	0.0107605339678715
Klf9	575.788490300383	0.373138846296416	0.114320528009528	3.26397063408697	0.001098625517724	0.00785580447741214
Klhdc1	219.497639259074	-0.0632753176681685	0.140280370404924	-0.451063234902518	0.651943974395373	0.821626447717109
Klhdc10	9337.52995879165	0.0938280476491962	0.0420606144189353	2.23078166939368	0.0256955947408131	0.0969878086150469
Klhdc3	5509.68861556316	-0.0274548971037349	0.0691697158965448	-0.396920773027295	0.691425885185945	0.846999917736454
Klhdc4	1426.80541107118	0.481914750532995	0.0595989585075583	8.08595926171895	6.16768016752426e-16	4.31457376262543e-14
Klhdc7b	0.650350583829204	-1.25515054742766	1.47701965602158	-0.849785947201586	0.395444103957065	NA
Klhdc8a	56.804263125182	-1.18370644407957	0.295075556361827	-4.01153676934217	6.03247791174916e-05	0.000681107735154364
Klhdc8b	1118.51470487757	-0.123800312091601	0.0752187270720914	-1.64587087432294	0.0997903465654118	0.260055280548039
Klhdc9	9.97129498302254	0.41231696812655	0.419460113226889	0.982970621341355	0.325621898090724	0.558614124103153
Klhl1	1.75782066360352	0.409933121844421	1.3032502011826	0.314546755083895	0.753105811616898	0.88374472303193
Klhl10	46.1886969269898	-0.450137518780723	0.233151725774365	-1.93066346511348	0.0535246838250383	0.16657562172765
Klhl11	285.834035604371	0.276936413238553	0.496950706472384	0.557271394590405	0.577342016821019	0.768374242400592
Klhl12	1805.86894834901	-0.102242082692329	0.0606392185794005	-1.68607190342425	0.0917819509009493	0.246185109151934
Klhl13	1297.53129821332	-0.0680448317125703	0.107385201079766	-0.633651853592254	0.526308052425429	0.730959803196602
Klhl15	668.079504125834	-0.0526300638164466	0.109725138699819	-0.479653654942551	0.631473687367653	0.808589526761017
Klhl18	1185.19167573573	-0.0485713350218441	0.0691396647883792	-0.702510421051504	0.482360905112438	0.69729639741881
Klhl2	1076.06598866755	0.165095169370904	0.0893014939828377	1.84873916446048	0.064495485556972	0.190371681006341
Klhl21	1111.54101500094	-0.0881839655896631	0.066629523663514	-1.32349686356759	0.185670198634527	0.39208512160071
Klhl22	4704.84518318744	0.13995149239269	0.038596345410121	3.62602963844321	0.000287812335332609	0.00255845119480367
Klhl23	3306.39053357824	0.101828155260273	0.0669061589201277	1.52195488283576	0.128020385903042	0.307034126862095
Klhl24	2542.67127798306	-0.359205450296719	0.0957364578327121	-3.75202361178211	0.000175412938699049	0.00170755391776302
Klhl25	1272.71670147633	0.112252856543171	0.0605336713915931	1.85438705372759	0.0636838056374827	0.188584279631692
Klhl26	2400.47487372997	0.127298660896044	0.0532035457770577	2.39267250024035	0.016726163485832	0.0698871034394865
Klhl28	179.311615128828	-0.0929823310388384	0.324871044971819	-0.28621304507733	0.77471495296625	0.895139886646155
Klhl3	171.744361635961	-0.195905057286456	0.133623532262939	-1.4660969813383	0.142621867999429	0.330197113894369
Klhl30	31.0785770366939	0.250347817467018	0.348108905391471	0.7191652198196	0.472039126251824	0.689346880940292
Klhl31	15.3826117806448	0.194388087107683	0.290824297397708	0.668403874253508	0.503875823111989	0.713674298014544
Klhl32	236.802431656449	0.944536106173094	0.133582706280984	7.07079630641943	1.54047122952203e-12	7.5929295706165e-11
Klhl33	22.7388750487432	-0.295122855412892	0.410817569368918	-0.718379342602725	0.472523420371	0.689490585012563
Klhl34	300.534437421663	0.0556129481245291	0.259825560173492	0.2140395582613	0.830516208900898	0.924029103919436
Klhl35	39.8296549370605	0.283000225808865	0.203543936711069	1.39036431338451	0.164418277378263	0.362908409024844
Klhl36	480.848734239293	-0.184244948829751	0.125595651955908	-1.46696916621312	0.14238444331157	0.32992477280186
Klhl38	2.29325332823608	-0.237038089190822	1.0184661872046	-0.232740263907459	0.815963101540148	0.917076314940626
Klhl4	648.969785750683	-0.418944056776442	0.094949178215427	-4.41229786977107	1.02279266238549e-05	0.000142077729019808
Klhl40	7.1817449091105	-0.0808641269363842	0.543729757913258	-0.148721172162301	0.881773654059945	0.947318497642454
Klhl42	2223.94204331433	0.468723630921191	0.0488489776679397	9.59536214058419	8.36229206941005e-22	9.63956474517316e-20
Klhl5	1652.63633724746	0.051613364304659	0.049019699294927	1.05291066748752	0.292381936545677	0.523372469275252
Klhl6	329.017744633523	-0.216570140853714	0.102976677548848	-2.10309893471734	0.0354571220766277	0.123019208888265
Klhl8	1115.82353402956	-0.394865188652962	0.0751075872004139	-5.25732756664544	1.46163832832193e-07	3.16555428258087e-06
Klhl9	5253.74150346936	-0.41683214275991	0.063843059291643	-6.52901266613445	6.62046530428115e-11	2.59268304272314e-09
Klk10	60.9001399901296	-1.09797669175424	0.267247663104689	-4.10846133881487	3.9830386306492e-05	0.00047208585560945
Klk11	73.9774120588422	-1.44605913006157	0.32897751118105	-4.39561696746422	1.10458563948477e-05	0.00015138012589449
Klk12	4.27467643284031	-0.873199782074807	0.621260093051622	-1.40553013438488	0.159863694967707	0.355909322829637
Klk13	43.7773649443265	-1.12314023501381	0.25227971359406	-4.45196412748844	8.50883832055799e-06	0.000120421123716887
Klk14	5.11162145038774	-0.191477156972307	0.589437497454056	-0.324847261667861	0.745296672990136	0.879055255691147
Klk15	0.0563661256907522	-0.283680526038089	3.11653965008542	-0.091024199236584	0.927473362661776	NA
Klk1b9	0	NA	NA	NA	NA	NA
Klk4	2.5272761043316	-0.862840738541639	0.748532972820822	-1.15270905874734	0.249029822003083	0.475883519088321
Klk5	2.28455824053786	-1.25129856348055	1.09339440857831	-1.14441646460179	0.252450963266146	0.480113633438835
Klk6	0.636498929736516	-1.24488914357424	1.47902905698987	-0.84169349999644	0.399959537537108	NA
Klk7	8.60251988660301	-0.0455098407678683	0.421404921939367	-0.107995513100382	0.913999251421402	0.961559233077023
Klk8	579.249500635298	-0.440728819228581	0.0949651085622641	-4.64095525083948	3.46802229176449e-06	5.39411432410029e-05
Klk9	20.6808208593812	-0.194493464243403	0.267080917849985	-0.728219244598551	0.466479387150634	0.684701442381538
Klra17	0.958030796922816	-3.293466456488	1.57252036178008	-2.09438716123194	0.0362255055226891	NA
Klra2	2.74687047800628	-0.945524826236218	0.925681211712981	-1.02143676923778	0.307047552251051	0.538719511624345
Klrb1	0.412195300883204	2.27726613019934	2.68578824415899	0.847894890876784	0.396496510147287	NA
Klrb1a	24.0686051338384	-0.884848466534753	0.291747479282761	-3.03292583267587	0.00242195117630188	0.0149414631480618
Klrb1f	1.83634844203239	3.33782619938721	1.2502364646799	2.66975591712709	0.00759064036087171	0.0379240172381336
Klrc1	0.0877945297925845	0.678104490554807	3.11653965008542	0.21758250068669	0.827754420271443	NA
Klrg1	2.69866119332615	-2.13382386364978	1.05247164357555	-2.02744071697796	0.0426173614412136	0.140979533543325
Klrg2	91.552011854382	-0.335345204139489	0.1769108751863	-1.89556014454366	0.0580182316325329	0.176938895446005
Klri1	0.187450511547895	0.197213149989398	3.11653965008542	0.0632795254133837	0.949543919435932	NA
Klrk1	0.975383425186178	-0.0303955965197819	1.30493956493732	-0.0232927235379224	0.981416775916277	NA
Kmo	13.3088762227751	0.215480494092664	0.374134069572641	0.575944592105174	0.564652633539938	0.759559286895949
Kmt2a	10528.2020388547	0.0052072083010734	0.0638691004377687	0.0815293822111535	0.935020959025509	0.970840117800018
Kmt2b	8565.38298485289	0.0430074400515653	0.0632077505960059	0.680414025907179	0.496242342482817	0.708620184160778
Kmt2c	4204.1206349694	0.0559105391045946	0.0817988433130312	0.683512588199248	0.494282998559043	0.707694891255828
Kmt2d	13774.5193422707	0.104376482528557	0.072564008772669	1.43840568201726	0.150318981387282	0.341925448750766
Kmt2e	7389.92954594723	0.0240812647809042	0.0724021397419167	0.33260432449571	0.739432978590443	0.876478563394294
Kncn	0.246728445941431	-0.28367819057601	3.11653965008542	-0.0910234498599223	0.927473958106001	NA
Kndc1	142.925457774217	0.597733096579304	0.304123007678275	1.96543201759872	0.0493642567908648	0.157179185411379
Knop1	7242.53191241693	0.0957814968684062	0.0647578943814233	1.47907058719751	0.139121450257259	0.324988071576608
Knstrn	3248.98069069908	-0.537115680664935	0.112193837833519	-4.78739020820328	1.68964117390318e-06	2.80720270108294e-05
Kntc1	3905.24327398756	-0.0312562090942207	0.0849151092768057	-0.368087721495263	0.712807826000178	0.859624601572763
Kpna1	3614.10811285129	0.109398715594539	0.0825150763155971	1.32580275604569	0.184905039885034	0.390981159780574
Kpna3	5189.35121546765	0.0782432439276295	0.0820677215593236	0.9533985157742	0.340388193154613	0.57315453327271
Kpna4	5291.78717991036	0.0674001419952822	0.0686359152014752	0.98199523962687	0.326102193421932	0.559183507362846
Kpna6	5256.00196875541	0.0178138663457851	0.0390880652756169	0.455736711965054	0.648579319152338	0.819771225392477
Kpna7	0.531411424160788	0.107681417385352	2.23070722351503	0.0482723220018418	0.961499212672965	NA
Kpnb1	31031.9367987053	0.042756916153969	0.0557486975103966	0.766958118546092	0.443106416908663	0.665381145424145
Kprp	0.523710633979243	1.88990701300318	1.84419514741121	1.02478689180813	0.305463752772307	NA
Kptn	1038.30641326474	0.0566151561315619	0.0679072334895979	0.833713188157404	0.404442624654664	0.631888319630608
Kras	4739.99000621482	0.219427320673481	0.0606905250724171	3.61551198332287	0.00029975460758247	0.00264650547299804
Krba1	4379.79769288583	-0.0166152142264374	0.0533552545837445	-0.311407271056289	0.75549102701885	0.885057129276857
Krcc1	1466.16740283818	-0.126955140983951	0.0986692728429579	-1.28667352384377	0.198208105053503	0.409597607869709
Kremen1	6379.57203120073	0.203119570362639	0.079769617188267	2.54632750566233	0.0108862999336199	0.0508193243798704
Kremen2	1908.98079837135	0.0879046786610616	0.137448458193355	0.639546487581566	0.522467481715094	0.728315797116789
Krr1	2917.24122005768	0.0329787095220621	0.0662895097355387	0.497495148985568	0.618839922926867	0.799936503736357
Krt1	730.134268918267	-0.665265067349018	0.145120397302419	-4.58422854206125	4.55665635886923e-06	6.9069826080251e-05
Krt10	1007.51275984301	-0.366067578479372	0.0944797871333539	-3.8745597295079	0.000106817642313817	0.00111205490111704
Krt12	2.9407694288956	-1.20887131016284	0.760883807392786	-1.58877255425517	0.112111751729041	0.282383326733904
Krt13	287.983478193958	-1.10598403682646	0.215891733249337	-5.12286422541778	3.00929046075894e-07	6.09274757026746e-06
Krt14	24667.7028414395	0.144023147447892	0.0949518698240843	1.5168015934254	0.129316784631197	0.309364706195537
Krt15	6003.38704118185	0.107990503313184	0.145053740839682	0.744486165527703	0.456582407727039	0.675399869196968
Krt16	55.2051239733939	0.0710463698287981	0.238923943279944	0.297359774217162	0.766191850951419	0.891260321135252
Krt17	32992.9673868979	-0.355261824542611	0.127523513963543	-2.78585347518086	0.00533869978230786	0.0286561677387565
Krt18	1976.02938334891	-0.207317747828724	0.119977274847702	-1.72797513605714	0.0839926821840391	0.231149672533434
Krt19	911.327213917625	0.285846165378091	0.152285199792658	1.87704495096885	0.0605119332623158	0.182019691509163
Krt2	6.91107190905536	-0.254982062068814	0.540378577167163	-0.471858198756714	0.637028006577686	0.811771111018924
Krt20	0.688252267276946	-1.40717753009856	1.84878372476185	-0.761136909229241	0.44657529694056	NA
Krt222	31.0298153540017	0.0391171293826709	0.231391939484878	0.169051391633404	0.86575621838863	0.940144297321817
Krt23	123.034096255977	-0.37951950292669	0.205368811393839	-1.84798996668915	0.0646037943038566	0.190597860841966
Krt24	71.3769353044852	-0.290569112171134	0.305317513369668	-0.951694873196885	0.341251750204719	0.574000060888003
Krt25	0.226658730771489	-1.28371679859758	3.10786083803316	-0.413054787681548	0.679566473542156	NA
Krt26	15.4037220326608	-0.106969300350429	0.372853677192281	-0.286893510494372	0.774193859595589	0.894768308764883
Krt27	4.80265473386127	0.60527938048622	0.590595841468696	1.02486224586514	0.305428190912326	0.537090372197902
Krt28	24.5429974401001	-0.952399155387836	0.332057013525185	-2.86817960951034	0.00412841094623586	0.0232145971933499
Krt31	4.04241202863948	-0.304264891801175	0.648606770504713	-0.469105327969999	0.638994350902693	0.812758965278795
Krt32	0.831894655302987	-0.361242607432528	1.26761030178194	-0.284979229755953	0.775660054672141	NA
Krt33b	5.20477603933301	0.584831738212392	0.594337674006165	0.984005833367926	0.325112644737086	0.558011406310489
Krt34	0.575677172540813	2.76094556537437	2.03098381082835	1.35941288682567	0.17401578979602	NA
Krt35	17.8521374858592	0.0188148483880328	0.302713220686241	0.0621540359069227	0.950440165709724	0.977341859810675
Krt36	14.2855918872141	-0.622225611564018	0.431255381177947	-1.44282399413648	0.149070058217469	0.3401129149498
Krt39	0.19813932003135	0.197213149989398	3.11653965008542	0.0632795254133837	0.949543919435932	NA
Krt4	62.5963746999361	-0.565666696044203	0.776239285456977	-0.728727219353748	0.466168539236869	0.684480030801418
Krt40	0.360223684903379	0.197219803850631	2.31140760673788	0.0853245456473039	0.932003378081944	NA
Krt42	28.2720736034253	-0.470411572495675	0.39584553634819	-1.18837154723376	0.2346870610257	0.457437862452122
Krt7	669.068603647415	0.087381819029512	0.132565184184869	0.659161148281989	0.50979229262984	0.718635346256265
Krt71	3.31802044490195	0.727863151772156	0.857979480940758	0.84834563989114	0.396245507037635	0.625465538011824
Krt72	1.37981851722024	1.16260144441698	1.26040848011635	0.92240052551032	0.356319695763864	0.587861695665821
Krt73	266.324356049722	-0.898415571463267	0.292276441591711	-3.07385558196404	0.00211311698319367	0.0134184336551623
Krt74	3.49787232721943	-0.749716013212354	0.786231393393092	-0.953556445993398	0.340308211101069	0.573087366809457
Krt75	422.823045623626	-1.08514662298905	0.17003015802759	-6.38208324674362	1.74694946989705e-10	6.32174575258443e-09
Krt77	9.37219632963694	-0.294032459093083	0.529056563408692	-0.555767529276345	0.578369785679842	0.769116032196084
Krt78	5.95352757902992	-1.50342771595669	0.637337848235365	-2.35891799007279	0.018328305719703	0.0751318617600903
Krt79	186.04923081757	-1.2356572191462	0.482540099970225	-2.56073478498978	0.0104451059709013	0.04912877418495
Krt8	1093.55206922886	0.533562996314469	0.16000071564309	3.33475381138091	0.000853749477746334	0.00641613829385178
Krt80	295.782356934787	-0.633005666371516	0.172743441845334	-3.66442661793365	0.00024789329803118	0.00226474758739522
Krt81	0.356586065330403	-1.8390930411921	3.07972313208812	-0.597161810433639	0.550399353592897	NA
Krt82	1.25373803980506	-0.929303557498676	1.38606390072228	-0.670462275955973	0.502563146801881	0.712521089107923
Krt83	0.202857706231012	-1.19081379167168	3.11105147134304	-0.382768913546005	0.701891112713797	NA
Krt84	2.23351063174727	0.141011617616154	1.11184216926974	0.126827009726363	0.899077317685037	0.955473256390471
Krt86	0.914423472367671	0.241098930644332	2.09600095298649	0.115028063465716	0.908422878248974	NA
Krt87	5.25257787381612	-0.575596643378958	0.549926250303892	-1.04667970125245	0.295247328826635	0.526046131569069
Krt88	2.49968581598644	-1.35661935332547	0.906916672040494	-1.49585887562655	0.134690434939545	0.318067912940006
Krt9	7.10438348335356	0.476775061945407	0.661294479102392	0.720972391290122	0.470926501417991	0.688284602379219
Krt90	4.86443015866128	-0.425430961466654	0.549300833410531	-0.774495386845152	0.438637895179727	0.660877226574128
Krtap10-4	0	NA	NA	NA	NA	NA
Krtap12-1	0.545447724241542	1.34754012620721	1.65854222645173	0.812484665578959	0.416513582046029	NA
Krtap1-3	0.112732251381504	-0.764571866603498	3.11653965008542	-0.24532717450989	0.806203112312144	NA
Krtap13-1	0.0998933687371818	0.678104490554808	3.11653965008542	0.21758250068669	0.827754420271442	NA
Krtap16-1	0.52830160284285	-0.723869003876394	1.89680537942726	-0.381625343183583	0.702739283337235	NA
Krtap17-1	0.569496440269998	-0.977406715446603	1.65274962116837	-0.591382205101127	0.554264360759381	NA
Krtap2-4	0.0877945297925845	0.678104490554807	3.11653965008542	0.21758250068669	0.827754420271443	NA
Krtap28-13	5.02385888050048	-0.314336727688174	0.531503034900909	-0.59141097425112	0.554245089066746	0.752491992430719
Krtap29-1	0.982836560880928	1.68884601639135	1.3664302865446	1.23595475965486	0.216475380457956	NA
Krtap3-2	0.61154360463633	-2.63229880111647	1.72812578454168	-1.52321018797517	0.127706128028194	NA
Krtap4-1	0.0730740419381356	-0.283680526038089	3.11653965008542	-0.0910241992365839	0.927473362661776	NA
Krtap4-16	0.366439803724169	2.09224192878693	3.08732947076824	0.677686637787415	0.497970400461482	NA
Krtap5-4	0	NA	NA	NA	NA	NA
Krtap5-5	0.412090426899871	-1.12605247447788	2.74188323362983	-0.410685787296332	0.681302949892761	NA
Krtap7-1	0.345934821350635	0.197215485451478	3.11653965008542	0.0632802747900455	0.949543322715797	NA
Krtap8-1	0.112732251381504	-0.764571866603498	3.11653965008542	-0.24532717450989	0.806203112312144	NA
Krtap9-5	0.0954253720695	0.678104490554807	3.11653965008542	0.21758250068669	0.827754420271443	NA
Krtcap2	2177.44319921723	0.0741140606050291	0.0500869050143047	1.4797093288927	0.138950834928452	0.324709090779146
Krtcap3	524.893127302602	0.0586674476519194	0.0685441096291398	0.855907939709795	0.392048702906274	0.621714570775284
Krtdap	242.855031728351	-0.709740125012828	0.112572394639164	-6.30474395865707	2.88670702494287e-10	1.00886528641891e-08
Ksr1	1609.23463366758	0.0937394434748641	0.0828119314944226	1.1319557675234	0.257653031056552	0.485357462562251
Kti12	1366.74449595049	0.140207578553862	0.0669024961030461	2.09570026113686	0.036108788689119	0.124550923147265
Ktn1	5588.75652560951	-0.0121377277461775	0.0742112396051207	-0.163556461403455	0.870080321807236	0.941479859319855
Kxd1	1254.59065788701	-0.0577497526016137	0.0503419977212024	-1.14714860783706	0.251320207415428	0.478536172212086
Ky	45.3802137777877	-0.858656116237129	0.25797586227961	-3.32843588020055	0.000873351062641869	0.00653595816199104
Kyat1	746.711019380864	-0.0225530245574371	0.0628444528337792	-0.358870569166842	0.719691917448394	0.863740175590591
Kyat3	637.470393509636	-0.177416948319196	0.0793770703436504	-2.23511585337048	0.0254097438504012	0.0961627954984469
Kynu	7.04347245926446	-0.428122815325506	0.497078174713888	-0.861278642080652	0.389084595904673	0.618875772502525
L1cam	526.305282159252	-0.514187322799772	0.167925746402501	-3.06199218294566	0.00219869194424186	0.0138510809391772
L1td1	13.2569594503894	0.878891724595757	0.45126259902703	1.94762811385375	0.0514594772793232	0.161839772988041
L2hgdh	1312.21769558078	-0.0421188642854299	0.0772255165897902	-0.545400874547187	0.585477839089273	0.774532182502737
L3hypdh	731.921698506231	-1.03365353931438	0.0726006364624306	-14.2375272405398	5.35899740981946e-46	1.70225575502132e-43
L3mbtl1	32.6344226862105	0.0376033440662346	0.224453260467777	0.1675330711965	0.866950628179648	0.940544950551159
L3mbtl2	1375.03844454943	0.0587645078986384	0.0527033656102153	1.1150048430161	0.264848346373389	0.493514862018261
L3mbtl3	3185.56622441143	0.377084747898396	0.0541899297988657	6.95857605459177	3.43729164861456e-12	1.60041194870673e-10
L3mbtl4	1.05075266174062	1.91969515204252	1.25312571099315	1.53192543669149	0.125540835705653	0.303531919075881
Lacc1	556.325889283236	0.0284415483128261	0.096298503502103	0.295347770510317	0.767728227585124	0.891358381646135
Lace1	236.237963897756	-0.0222550968094037	0.0980794340115475	-0.226908903315892	0.820494578773774	0.919658995473212
Lactb	623.352206106245	0.241448054146077	0.0778200096007692	3.10264744742064	0.00191797977025994	0.0123549359333464
Lactbl1	5.8669023295928	5.10868248046825	0.948585246753416	5.38558078776049	7.22110908070045e-08	1.65679828570678e-06
Lad1	2138.67378682183	-0.0781017222568803	0.10501793403715	-0.743698902220374	0.457058653737655	0.675754695544687
Lag3	186.149850695661	-0.375543311758447	0.162849881212761	-2.30607052926126	0.0211066917198421	0.0837591095592184
Lage3	1243.59758625516	-0.0753054986903995	0.062308570514235	-1.20858973442819	0.226820502225532	0.446887975025742
Lair1	24.6817234679783	-0.0428249819569299	0.258892031101363	-0.165416377532929	0.868616263838259	0.940792858279553
Lalba	2.30734136748324	0.0785625235529319	0.921188266068123	0.0852838952109732	0.932035694642581	0.96968616487525
Lama1	1035.06548329918	0.690477039597637	0.101554012560342	6.79911135158116	1.05266434172385e-11	4.51855378396416e-10
Lama2	2951.87702543543	-0.114177896206476	0.106867115027029	-1.06841001722184	0.285335600386665	0.515680376646231
Lama3	1775.51122376507	0.0588220808500085	0.106239286455726	0.553675413421774	0.579801004624739	0.770373262698087
Lama4	10383.636523373	0.188808949906175	0.0599045630025693	3.15182918366464	0.00162251160159359	0.0107920804249319
Lama5	14058.6901284507	-0.181041240356145	0.125528102078448	-1.44223673710134	0.149235600118019	0.340327643281264
Lamb1	14686.4875310024	0.0227362157891002	0.0440771706459456	0.515827478395362	0.60597490896268	0.790454950603445
Lamb2	7912.92358370364	-0.0206075756123825	0.0984905471298522	-0.209234045427863	0.834265536159377	0.925764475075562
Lamb3	4015.66540488885	-0.339393636081966	0.116187797390929	-2.92107814850841	0.00348822317291588	0.0203264011551812
Lamc1	17298.3312228614	-0.00539166515161091	0.0648826024700457	-0.0830987806646639	0.933772995383232	0.97034284981292
Lamc2	4883.31784833192	-0.0252150792562395	0.102353857102527	-0.246352018087425	0.805409745779234	0.91101740177007
Lamc3	2222.49239162273	-0.139657062074939	0.163032189865994	-0.85662262274543	0.3916534789179	0.62141134728077
Lamp1	11222.9536722376	-0.0674426414909416	0.0353657758320844	-1.90700302493453	0.0565201957807638	0.173482451102396
Lamp2	7246.14354174651	-0.032558945662301	0.0627979234797553	-0.518471692345008	0.604129205611938	0.788973902764527
Lamp3	2.72274526575657	0.635377283433889	0.771610230302705	0.82344331176717	0.410255941534682	0.6366080519916
Lamp5	1.98204534932548	1.0929755989556	1.69463329432005	0.644962897058001	0.518951230163834	0.725568849536038
Lamtor2	1234.62176355037	-0.0284237886664385	0.0684901196160655	-0.415005680027622	0.678137745053495	0.838082006851203
Lamtor4	802.702358989832	-0.0470216507901977	0.0911025938838388	-0.516139538794615	0.60575695455317	0.79031488758516
Lamtor5	1151.89623036999	-0.101857977255193	0.0548262496692027	-1.85783229510971	0.0631928334196911	0.18747994207162
Lancl2	1595.68528647596	-0.105086964076462	0.0572799411701583	-1.83462067051163	0.0665619137748667	0.194607485272642
Lancl3	57.7305237125745	-0.158837946413002	0.231115260142418	-0.687267237633392	0.491914340462881	0.705813525781265
Lap3	3603.47808689438	-0.144454896960782	0.0533229964956895	-2.70905437530052	0.00674752802584849	0.0343602299969641
Laptm4a	19233.4414814471	-0.0717176378051724	0.0524776891987772	-1.36663101786966	0.171740989766263	0.372966531102852
Laptm4b	2473.74263645592	0.0262076342249267	0.0618411443376114	0.423789606509389	0.671719258686461	0.833975078925065
Laptm5	504.055470883865	0.22826007155728	0.116111455999655	1.96587037508132	0.0493135859251218	0.1570834134323
Larp1	13808.0411165839	0.120065282008804	0.036010809840857	3.33414556738408	0.000855618672172428	0.00642680677878754
Larp1b	133.808117436275	0.214999767595973	0.122802376328109	1.75077856002986	0.0799840610764056	0.223037879248174
Larp4	3638.64454661377	0.0582919926747091	0.0867229840202176	0.672163133375572	0.501479848147523	0.712159899623531
Larp6	204.836910849944	-0.183497394359401	0.101867219319332	-1.80133899389337	0.0716494653148411	0.205612820158671
Lars	5551.78577346182	0.0849353056633603	0.0444746653511603	1.90974580680334	0.0561659499941035	0.172764383304436
Lasp1	13206.6560173553	-0.0210869492532627	0.0859018232962849	-0.245477318688935	0.806086868066752	0.911350604456708
Lat	138.449059535138	-0.0286017836454698	0.123683995950591	-0.231248864702718	0.8171214700564	0.917512513196087
Lat2	73.626694841871	-0.699886917955359	0.172174970575652	-4.06497480798369	4.80376504081634e-05	0.000555992044481204
Lats1	4546.48167143146	-0.0547570207422255	0.0580079178019968	-0.943957701242304	0.345191263942088	0.577973986972966
Lats2	2057.5907969244	-0.14081706192444	0.0682170119180467	-2.06425139367893	0.0389938869589446	0.131882942572314
Lax1	93.7720128623918	-0.511727707523631	0.144491255875505	-3.54158252984208	0.00039773441327804	0.0033961862027457
Layn	107.467709238278	-0.245509422789892	0.164184542624031	-1.4953260451082	0.134829370975607	0.318290838765537
Lbh	5070.30815598052	-0.179186004569967	0.086072520686347	-2.08180268384298	0.0373604965189708	0.127795658367779
Lbhd1	838.082980993922	0.0833135668192571	0.083509334271143	0.997655741677329	0.318446321392798	0.550407704714469
Lbp	98.1343339202942	-0.201909770872922	0.194996873738219	-1.0354513228965	0.300458187959424	0.530943945824134
Lbr	4164.93183540486	-0.112338841272106	0.0745550878731574	-1.50678973731788	0.13186456096029	0.313622634669948
Lbx1	1.30313956161789	-2.04800664373734	1.34451559742306	-1.52323011176859	0.127701145071135	0.306577119188245
Lbx2	7.72831071470462	0.123236853392472	0.492841128113892	0.250053914664347	0.8025456547517	0.910154521502761
Lca5	1312.36865684313	-0.421019287728284	0.0530560973086271	-7.93536104397608	2.09883861140757e-15	1.40190650053551e-13
Lca5l	165.637285253389	-0.111845884608128	0.12218170257245	-0.915406171736777	0.359978439576428	0.59177643978034
Lcat	406.254465126415	-0.336859395100141	0.0734560972004195	-4.58586023405307	4.52120991568932e-06	6.86052808225723e-05
Lce1m	0.144714883203643	1.15899816658229	3.11653965008542	0.371886225336657	0.709977561383348	NA
